t,x,pos_flag,neg_flag
94.29000000001133,5.458732699151631,1,0
94.30000000001134,5.554236501213405,1,0
94.31000000001134,5.667908266229641,1,0
94.32000000001135,5.799488591338369,1,0
94.33000000001135,5.94871777509289,1,0
94.34000000001136,6.115319609196425,1,0
94.35000000001136,6.298981489719407,1,0
94.36000000001137,6.49933078967235,1,0
94.37000000001137,6.715907471222763,1,0
94.38000000001138,6.948132997736277,1,0
94.39000000001138,7.195275745396871,1,0
94.40000000001139,7.456413324117501,1,0
94.4100000000114,7.730392509632967,1,0
94.4200000000114,8.015787871835686,1,0
94.4300000000114,8.31086066097895,1,0
94.44000000001141,8.613520074962981,1,0
94.45000000001141,8.92128965299417,1,0
94.46000000001142,9.231282176921232,1,0
94.47000000001142,9.54018703782651,1,0
94.48000000001143,9.84427443859521,1,0
94.49000000001143,10.139420922586702,1,0
94.50000000001144,10.421160396821127,1,0
94.51000000001144,10.684763912073658,1,0
94.52000000001145,10.925349865107712,1,0
94.53000000001146,11.138023970493569,1,0
94.54000000001146,11.318045401475644,1,0
94.55000000001147,11.461012163419259,1,0
94.56000000001147,11.563055439335418,1,0
94.57000000001148,11.621029857744926,1,0
94.58000000001148,11.632684943526616,1,0
94.59000000001149,11.596802909810728,1,0
94.60000000001149,11.513289711556126,1,0
94.6100000000115,11.383209872403201,1,0
94.6200000000115,11.208760624296591,1,0
94.6300000000115,10.993186668553914,1,0
94.64000000001151,10.740642513799614,1,0
94.65000000001152,10.456014025500544,1,0
94.66000000001152,10.144713890124075,1,0
94.67000000001153,9.812466836923763,1,0
94.68000000001153,9.465099716339616,1,0
94.69000000001154,9.108349257057885,1,0
94.70000000001154,8.747697054850041,1,0
94.71000000001155,8.388237678959387,1,0
94.72000000001155,8.03458224355918,1,0
94.73000000001156,7.69079676832926,1,0
94.74000000001156,7.360372360183858,1,0
94.75000000001157,7.046222748491984,1,0
94.76000000001157,6.750703941373524,1,0
94.77000000001158,6.475650611113081,1,0
94.78000000001158,6.222424102553151,1,0
94.79000000001159,5.991967531367739,1,0
94.8000000000116,5.784864162708859,1,0
94.8100000000116,5.601396028721676,1,0
94.8200000000116,5.4416004814560734,1,0
94.83000000001161,5.3053230396042945,1,0
94.84000000001161,5.1922654495946166,1,0
94.85000000001162,5.102028336524143,1,0
94.86000000001162,5.034148171655019,1,0
94.87000000001163,4.988128540484119,1,0
94.88000000001163,4.963465871520867,1,0
94.89000000001164,4.959669894480463,1,0
94.90000000001164,4.976279150675624,1,0
94.91000000001165,5.012871889740336,1,0
